Source	Target	Weight
2480510977	255069488	2
2480510977	272659626	1
2480510977	303202308	1
2480510977	399564452	1
2480510977	524609020	1
2480510977	941750934	1
2480510977	1363942495	1
2480510977	1959014762	1
2480510977	2260444266	1
2480510977	2435302884	1
2480510977	2823083211	1
2480510977	2870694672	2
2480510977	704634582394654720	1
2480510977	705378392565227520	5
2480510977	873121031799451648	1
2480510977	908365877934006272	1
2480510977	920667054495191040	1
2480510977	932894667099770880	1
2480510977	1065886343790804993	1
2480510977	1134193256827445249	1
2480510977	1165643737684463617	1
2480510977	1183685325920575488	1
2480510977	1188567078481076226	1
2480510977	1247113842599112704	1
2480510977	1267014806839742466	2
2480510977	1283017485944586247	2
2480510977	1306316982741073920	1
359049768	11611502	5
359049768	11748972	1
359049768	13346352	1
359049768	13777542	1
359049768	14088938	1
359049768	17229160	1
359049768	19002571	1
359049768	19141079	1
359049768	26602427	1
359049768	32937695	9
359049768	49449999	1
359049768	51053642	1
359049768	67680032	1
359049768	80899853	1
359049768	100222913	1
359049768	116787454	1
359049768	121399124	2
359049768	142224017	1
359049768	151085945	3
359049768	165724114	1
359049768	169436054	1
359049768	184186065	1
359049768	216986826	1
359049768	233692042	3
359049768	237223544	1
359049768	239771181	1
359049768	245818093	1
359049768	250801453	1
359049768	254230849	2
359049768	267313631	1
359049768	269247824	1
359049768	272050601	1
359049768	282521345	2
359049768	286351454	1
359049768	291569019	1
359049768	294173113	1
359049768	296287568	9
359049768	301308940	1
359049768	302228107	4
359049768	309189123	1
359049768	338682647	1
359049768	369792355	1
359049768	409892360	2
359049768	412398862	15
359049768	412548548	4
359049768	414931221	1
359049768	459368858	1
359049768	483061210	1
359049768	500769793	1
359049768	525687128	1
359049768	535153760	4
359049768	614508221	1
359049768	893382014	1
359049768	893680236	2
359049768	964605500	1
359049768	976380492	1
359049768	984434180	2
359049768	1041915498	2
359049768	1263089665	1
359049768	1499289019	1
359049768	1674006864	1
359049768	1723845283	1
359049768	1868515771	1
359049768	2599607408	1
359049768	2830130933	1
359049768	3063894515	2
359049768	4190053767	2
359049768	4685258616	1
359049768	704634582394654720	1
359049768	705378392565227520	2
359049768	705660208186593282	1
359049768	739875691848699904	1
359049768	794503786643464192	1
359049768	873121031799451648	1
359049768	907131198039842816	1
359049768	908021399889039360	2
359049768	911266324881567744	2
359049768	912960710245847040	1
359049768	916153071620755457	1
359049768	919918831811874818	1
359049768	920882607256109056	1
359049768	922457652881510400	1
359049768	925850178770305026	1
359049768	926892188461608960	1
359049768	932307931684573186	1
359049768	932549868131901440	1
359049768	942499221231587329	1
359049768	967513857127276545	26
359049768	989572130680516608	1
359049768	1000263952801157120	1
359049768	1013900362540036098	1
359049768	1019488359734005761	1
359049768	1081168493091962880	1
359049768	1086287107608461312	7
359049768	1187307758007259136	1
359049768	1189485435455713285	1
359049768	1198678145525829632	1
359049768	1226080151890464768	1
359049768	1235687686809280512	1
359049768	1249326480926093313	1
359049768	1327978004530786308	1
619244591	939091	1
619244591	5493242	1
619244591	8330472	1
619244591	13553912	2
619244591	14436030	1
619244591	14436317	1
619244591	14478437	1
619244591	14525982	1
619244591	14569869	1
619244591	16435631	1
619244591	16686144	1
619244591	17376893	1
619244591	17676713	1
619244591	18753424	1
619244591	18905975	1
619244591	19248106	1
619244591	19826509	1
619244591	20909329	1
619244591	21114659	1
619244591	23791197	1
619244591	24578794	1
619244591	25073877	9
619244591	28775188	1
619244591	28818302	1
619244591	43877830	1
619244591	50257759	1
619244591	53039753	1
619244591	61454872	1
619244591	69648046	1
619244591	70104728	1
619244591	71054708	1
619244591	79956800	1
619244591	88618641	1
619244591	92346321	1
619244591	94324983	17
619244591	100259974	1
619244591	106494679	1
619244591	109309252	1
619244591	112241430	1
619244591	119329216	1
619244591	121859642	1
619244591	122115502	1
619244591	123222358	1
619244591	126722715	1
619244591	140034129	1
619244591	143764294	1
619244591	146004695	2
619244591	151024612	1
619244591	154202270	2
619244591	154986574	3
619244591	163536855	1
619244591	179588204	1
619244591	180731328	1
619244591	194077660	1
619244591	196117813	1
619244591	210132467	1
619244591	221069590	3
619244591	221895724	1
619244591	226640033	1
619244591	226915422	1
619244591	234868729	2
619244591	249294214	1
619244591	249364151	1
619244591	257850266	1
619244591	293952502	2
619244591	301965502	1
619244591	305019111	1
619244591	311402224	1
619244591	318309552	1
619244591	359314002	1
619244591	364488011	1
619244591	395417697	1
619244591	409892360	1
619244591	463260500	1
619244591	478529834	1
619244591	493188638	1
619244591	498659278	1
619244591	500769793	1
619244591	552611331	1
619244591	564432667	1
619244591	584208042	1
619244591	605751716	1
619244591	628226028	1
619244591	729422582	1
619244591	893680236	3
619244591	904770006	2
619244591	1024546754	1
619244591	1285635457	1
619244591	1430773927	1
619244591	1962699368	4
619244591	2548236450	1
619244591	2845145149	1
619244591	2976653309	1
619244591	3374563353	1
619244591	3380960747	3
619244591	3710995504	1
619244591	3825409875	2
619244591	3963101903	1
619244591	4089959487	1
619244591	4703390322	1
619244591	4876123661	1
619244591	706923052781707264	4
619244591	761604205627015168	1
619244591	827317866127056896	1
619244591	985430223457062913	1
619244591	996832631693209600	1
619244591	1026124339677220866	1
619244591	1052640851007074307	1
619244591	1091765821750370304	1
619244591	1100894274609131523	1
619244591	1119190474525421568	1
619244591	1144212615046021120	2
619244591	1144560755452383232	1
619244591	1176602318978129921	1
619244591	1184428752211763200	1
619244591	1189485435455713285	1
619244591	1258905907355963392	1
353664627	11946772	2
353664627	13777542	2
353664627	14091091	1
353664627	24744541	1
353664627	28373820	1
353664627	40652687	1
353664627	53039753	1
353664627	69266917	1
353664627	91337201	2
353664627	119311687	1
353664627	149677138	1
353664627	151085945	1
353664627	156812942	1
353664627	171881265	1
353664627	197085366	1
353664627	198524760	3
353664627	198829810	1
353664627	213745259	4
353664627	221069590	3
353664627	228186543	1
353664627	240284570	1
353664627	282521345	1
353664627	299017781	1
353664627	302228107	2
353664627	318065268	1
353664627	326549872	1
353664627	353664627	10
353664627	365943974	2
353664627	431859434	1
353664627	499111807	1
353664627	526742852	1
353664627	558583305	1
353664627	888435758	2
353664627	987314083	4
353664627	1041915498	1
353664627	1227466213	1
353664627	1492979324	1
353664627	1571444102	1
353664627	1912129124	1
353664627	1962699368	1
353664627	2347190174	1
353664627	2818144824	1
353664627	2858520190	2
353664627	3436060258	1
353664627	4182468561	1
353664627	4516841001	2
353664627	758621810955063296	1
353664627	817750258994266112	2
353664627	907131198039842816	2
353664627	916153071620755457	2
353664627	919544274701647873	1
353664627	930157907039211520	1
353664627	1073896900368183296	1
353664627	1084010984518373376	1
353664627	1223172962498596865	1
353664627	1298302367864168448	1
353664627	1326937906649423875	1
366072320	15070905	1
366072320	16287324	3
366072320	18577646	1
366072320	32937695	6
366072320	34453123	1
366072320	51567084	1
366072320	59775384	1
366072320	91560739	2
366072320	176361095	1
366072320	177890333	1
366072320	182836552	1
366072320	208470789	1
366072320	217478400	1
366072320	233509776	1
366072320	254230849	1
366072320	259931401	1
366072320	260238799	1
366072320	284981841	2
366072320	296287568	1
366072320	301682093	1
366072320	342270676	1
366072320	364476368	5
366072320	408022565	1
366072320	409892360	2
366072320	414931221	1
366072320	463260500	1
366072320	535153760	1
366072320	543780544	1
366072320	729422582	1
366072320	859558740	1
366072320	928098290	1
366072320	1027789968	1
366072320	1391019511	1
366072320	1462742136	1
366072320	1571444102	1
366072320	1614870438	1
366072320	1880622764	1
366072320	1962699368	1
366072320	2399125887	5
366072320	2753598089	1
366072320	2796434394	1
366072320	3395436645	1
366072320	4182468561	1
366072320	705378392565227520	1
366072320	755884774443642880	1
366072320	908021399889039360	2
366072320	916066658355240960	2
366072320	922457652881510400	1
366072320	929482144648519681	1
366072320	978639610657075200	2
366072320	994140406437818368	1
366072320	996832631693209600	1
366072320	1022122751400796162	1
366072320	1034405038091915272	1
366072320	1052640851007074307	1
366072320	1057324304742998018	1
366072320	1198678145525829632	1
366072320	1217445411868364806	1
366072320	1239252718398640129	2
236080976	9007962	1
236080976	14926475	1
236080976	17376893	2
236080976	30701213	1
236080976	40652687	1
236080976	67065090	1
236080976	94324983	1
236080976	138203134	1
236080976	143764294	2
236080976	228314504	1
236080976	262074360	1
236080976	274058005	1
236080976	308167013	1
236080976	1250073739	1
236080976	1326389646	1
236080976	1330385539	1
236080976	2190249172	1
236080976	2764632382	1
236080976	2846910724	1
236080976	3143260474	1
236080976	3306083891	1
236080976	727176363631857664	1
236080976	823672008655388672	1
236080976	941393356831297536	1
236080976	1029475507430146048	1
236080976	1101786860387471361	1
236080976	1211366635061170176	1
236080976	1277720530020417536	1
1380344929	15271200	1
1380344929	23791197	1
1380344929	36760987	1
1380344929	48976307	1
1380344929	140764048	1
1380344929	234113882	1
1380344929	260788584	4
1380344929	286132274	2
1380344929	289416971	2
1380344929	291633121	1
1380344929	298172693	2
1380344929	319527615	1
1380344929	460030420	1
1380344929	473948086	2
1380344929	507672047	1
1380344929	534120948	1
1380344929	786888079	1
1380344929	1057992745	1
1380344929	2201623465	3
1380344929	2216589010	1
1380344929	2224246665	1
1380344929	2325467407	1
1380344929	2372575926	3
1380344929	2421285214	1
1380344929	2525527364	1
1380344929	2917461077	1
1380344929	3050371833	1
1380344929	3439292716	2
1380344929	4863818969	3
1380344929	698104968105095170	1
1380344929	714011375031435264	1
1380344929	799971934201085954	1
1380344929	815994028189696004	21
1380344929	816012009225547776	1
1380344929	905511030981365760	11
1380344929	912377406190686211	2
1380344929	918490448632664064	2
1380344929	923524354339758082	1
1380344929	986623426847805441	1
1380344929	1012793994143727617	1
1380344929	1022797063950663680	1
1380344929	1031615917212483585	1
1380344929	1034698841357017089	1
1380344929	1046391712913018880	1
1380344929	1053334098796838912	1
1380344929	1093197520656891904	16
1380344929	1096075118260965376	1
1380344929	1118796684694306816	1
1380344929	1157301113340727296	1
1380344929	1158010906590289920	1
1380344929	1172870901941059585	1
1380344929	1178766409523957762	1
1380344929	1180187111238098945	1
1380344929	1213451963452407810	1
1380344929	1232631421514264576	1
1380344929	1238000038573457410	1
1380344929	1243467767900233729	1
1380344929	1267030175927148544	1
1380344929	1267941096371490818	1
1380344929	1269560699958804480	1
1380344929	1274688707258392577	1
1380344929	1280940249259085824	1
1380344929	1299637606242754561	1
1380344929	1325481836148125697	8
986018871122554881	16606552	1
986018871122554881	24374481	1
986018871122554881	32656837	1
986018871122554881	43292981	1
986018871122554881	45580563	1
986018871122554881	124815535	1
986018871122554881	174246434	3
986018871122554881	193486661	1
986018871122554881	197288202	1
986018871122554881	215358755	1
986018871122554881	235634487	3
986018871122554881	253026187	1
986018871122554881	300925825	4
986018871122554881	364908458	4
986018871122554881	384102357	1
986018871122554881	516850572	1
986018871122554881	517077573	1
986018871122554881	550427088	1
986018871122554881	604714324	1
986018871122554881	756033804	1
986018871122554881	795780464	1
986018871122554881	863231498	3
986018871122554881	887250962	1
986018871122554881	1142752532	2
986018871122554881	1217084965	1
986018871122554881	1221554168	1
986018871122554881	1386971485	1
986018871122554881	1632409542	2
986018871122554881	2295632764	1
986018871122554881	2317184725	1
986018871122554881	2481457712	2
986018871122554881	2841125981	1
986018871122554881	2897549355	1
986018871122554881	3002839113	3
986018871122554881	3403004055	2
986018871122554881	724444649134411776	1
986018871122554881	747045376818032640	1
986018871122554881	778134772329639936	5
986018871122554881	796287654530871296	1
986018871122554881	838400021661896705	2
986018871122554881	881874560005681152	2
986018871122554881	896369867544244226	1
986018871122554881	897095930880692224	3
986018871122554881	902112790969769992	1
986018871122554881	929032885016956928	2
986018871122554881	1025466613041164288	1
986018871122554881	1028396977032241153	1
986018871122554881	1036420784254795776	1
986018871122554881	1059461505815625728	1
986018871122554881	1089888826863116290	2
986018871122554881	1090900484653830144	1
986018871122554881	1106531508926509057	1
986018871122554881	1111952305438576640	1
986018871122554881	1112421325941936129	1
986018871122554881	1117918055353417730	1
986018871122554881	1122558785506152451	1
986018871122554881	1123768876288942080	1
986018871122554881	1138077283116363777	2
986018871122554881	1143655712763076609	1
986018871122554881	1155263350915436545	1
986018871122554881	1165336626832314369	2
986018871122554881	1171334905957101574	3
986018871122554881	1190649956442550272	1
986018871122554881	1194282379688452097	2
986018871122554881	1221364954814722048	3
986018871122554881	1230147796659003392	1
986018871122554881	1233804973927886848	1
986018871122554881	1237033892709830657	1
986018871122554881	1241835051551260673	1
986018871122554881	1254628879899275264	2
986018871122554881	1258797379358056450	2
986018871122554881	1263059770614976512	9
986018871122554881	1286032410627518464	1
986018871122554881	1286802145031987206	1
986018871122554881	1288550812436828161	1
986018871122554881	1295389479109300225	1
986018871122554881	1318495089707069441	1
986018871122554881	1320553588339306496	2
986018871122554881	1323926319248384002	1
286758252	5793642	1
286758252	15879633	1
286758252	17339358	1
286758252	21305315	1
286758252	38381308	2
286758252	57983020	1
286758252	68740712	1
286758252	93843845	2
286758252	118409909	1
286758252	161046346	1
286758252	187997685	1
286758252	270517222	1
286758252	365425061	1
286758252	386692442	1
286758252	484906461	1
286758252	497950825	1
286758252	499087666	1
286758252	548480196	1
286758252	605751716	1
286758252	709743942	1
286758252	862804826	1
286758252	941648953	3
286758252	1124722303	1
286758252	1308200317	1
286758252	1370586661	1
286758252	1873843590	1
286758252	2198355324	1
286758252	2528068106	1
286758252	2654164081	1
286758252	2802455737	1
286758252	2912914526	1
286758252	3024173151	2
286758252	3334291227	1
286758252	3875173941	1
286758252	4147973081	1
286758252	4724947234	1
286758252	767788995962998784	1
286758252	769630410506731520	1
286758252	771090024158855168	1
286758252	826532192666996737	1
286758252	826951154689048576	1
286758252	876514585787977728	1
286758252	887031358236889088	1
286758252	918522689362341888	1
286758252	919137527528935424	1
286758252	919206409358794752	1
286758252	951777408465752064	1
286758252	987099438660415488	1
286758252	1033303333153452032	2
286758252	1044638106434097152	1
286758252	1052566439117410304	1
286758252	1067689863137427457	2
286758252	1106273477085020160	1
286758252	1123698874957406208	1
286758252	1155207302502322176	1
286758252	1175426178242502656	1
286758252	1176879046195589121	1
286758252	1184408941113073664	1
286758252	1211366635061170176	1
286758252	1247643924845469698	1
286758252	1265713438426386434	1
3368962630	14942445	1
3368962630	168195769	1
3368962630	203057426	4
3368962630	270239125	65
3368962630	403085556	1
3368962630	480466425	1
3368962630	535889500	4
3368962630	553757953	10
3368962630	555758570	1
3368962630	584974754	4
3368962630	839850554	4
3368962630	939086742	1
3368962630	1378066333	1
3368962630	1401782742	1
3368962630	1664645774	1
3368962630	1965092730	1
3368962630	2330726624	52
3368962630	2934042384	1
3368962630	3182605444	7
3368962630	3247531307	5
3368962630	4881206241	2
3368962630	743549066274082817	1
3368962630	759408050688106496	7
3368962630	823109131414421504	1
3368962630	827258953926995969	2
3368962630	835202172849639425	2
3368962630	835822642947055616	3
3368962630	854361921277046784	1
3368962630	921423469585281024	1
3368962630	955794446997745664	1
3368962630	1007212266352185344	1
3368962630	1011912483710427136	1
3368962630	1065003694343770112	1
3368962630	1100816981140426752	6
3368962630	1101591059367424000	2
3368962630	1250343216148185095	1
967012322	4907461	1
967012322	11611502	3
967012322	32937695	2
967012322	54590932	1
967012322	91119844	1
967012322	195110414	1
967012322	250801453	1
967012322	255092527	1
967012322	305019111	1
967012322	440731765	1
967012322	463260500	1
967012322	483061210	1
967012322	558956764	1
967012322	564590928	1
967012322	579217415	1
967012322	888435758	1
967012322	1050018866	1
967012322	1320723578	1
967012322	1875203742	1
967012322	2347190174	1
967012322	2421691609	1
967012322	3288256781	1
967012322	3395436645	2
967012322	3870135617	1
967012322	4703390322	5
967012322	789799309751492609	1
967012322	899643081594736640	1
967012322	908391411141181440	1
967012322	909383608644849664	1
967012322	919168899807174657	4
967012322	920380513319309312	1
967012322	925850178770305026	1
967012322	927526340735262720	1
967012322	954441612163276800	1
967012322	963874705869623299	1
967012322	987734006014906368	1
967012322	1258540482394816516	1
915295351942336518	3946571	2
915295351942336518	16718692	4
915295351942336518	28090690	1
915295351942336518	29270179	1
915295351942336518	50363320	1
915295351942336518	52808966	1
915295351942336518	112749535	1
915295351942336518	140189853	1
915295351942336518	169862753	1
915295351942336518	235569702	1
915295351942336518	239999295	3
915295351942336518	241043904	1
915295351942336518	249122306	1
915295351942336518	262822127	1
915295351942336518	266499188	3
915295351942336518	289594339	1
915295351942336518	292464252	1
915295351942336518	294289246	1
915295351942336518	300524002	2
915295351942336518	306834257	1
915295351942336518	312607068	1
915295351942336518	316370274	1
915295351942336518	318541441	1
915295351942336518	412124813	1
915295351942336518	455697160	3
915295351942336518	459202451	1
915295351942336518	497825722	4
915295351942336518	590421119	1
915295351942336518	635067444	1
915295351942336518	705264685	1
915295351942336518	851749147	1
915295351942336518	1057992745	3
915295351942336518	1077314792	1
915295351942336518	1720203932	1
915295351942336518	1922703278	1
915295351942336518	2181212986	1
915295351942336518	2223841798	2
915295351942336518	2518039028	1
915295351942336518	2804158203	2
915295351942336518	2844296692	1
915295351942336518	2905385987	1
915295351942336518	3014465871	3
915295351942336518	3018165370	4
915295351942336518	3022897373	1
915295351942336518	3044725200	1
915295351942336518	3245455319	1
915295351942336518	3334662185	1
915295351942336518	3356572395	1
915295351942336518	3359284941	2
915295351942336518	4229241075	2
915295351942336518	4272095836	1
915295351942336518	4816899857	1
915295351942336518	713784738763382784	1
915295351942336518	822892901030121473	1
915295351942336518	838460211367129089	3
915295351942336518	875324201690968064	1
915295351942336518	879801541443674113	1
915295351942336518	893378138243297280	1
915295351942336518	893942763426807808	2
915295351942336518	896451860386783232	1
915295351942336518	898509354630041600	2
915295351942336518	903502407652569088	1
915295351942336518	903730272327348226	1
915295351942336518	917062794503229441	1
915295351942336518	917409032167706629	1
915295351942336518	918490448632664064	1
915295351942336518	922030454210990080	1
915295351942336518	922247290080940035	1
915295351942336518	935987734992359434	1
915295351942336518	936963212494475265	1
915295351942336518	937039729685655553	1
915295351942336518	953386320990220289	1
915295351942336518	953812510318186497	1
915295351942336518	998992558503186432	1
915295351942336518	1017707134224617472	1
915295351942336518	1022229783323795456	3
915295351942336518	1027273487805759489	1
915295351942336518	1036524824594718720	1
915295351942336518	1041051289281589249	3
915295351942336518	1049309915385384960	1
915295351942336518	1057248206642384896	1
915295351942336518	1075919809626497026	1
915295351942336518	1105481116880912384	1
915295351942336518	1112664662556983297	2
915295351942336518	1140210287762653184	1
915295351942336518	1167080429524017152	1
915295351942336518	1175014207382839296	1
915295351942336518	1193797296426758144	1
915295351942336518	1200471101605842945	2
915295351942336518	1206521811476852738	1
915295351942336518	1214845796958507008	2
915295351942336518	1217910373396963329	2
915295351942336518	1238940249214124040	1
915295351942336518	1244920757316182016	1
915295351942336518	1248279200584343561	1
915295351942336518	1261211932272594944	2
915295351942336518	1301087340144799745	1
967853530261356544	16308919	1
967853530261356544	17308245	5
967853530261356544	19923515	2
967853530261356544	21121637	1
967853530261356544	25073877	16
967853530261356544	27038703	2
967853530261356544	29270179	1
967853530261356544	48976307	2
967853530261356544	53517943	1
967853530261356544	68819932	1
967853530261356544	106467821	2
967853530261356544	108994652	1
967853530261356544	111933542	2
967853530261356544	126465001	2
967853530261356544	139748229	1
967853530261356544	154110601	2
967853530261356544	155629354	4
967853530261356544	156233693	4
967853530261356544	214993578	1
967853530261356544	220678681	6
967853530261356544	241043904	1
967853530261356544	241993704	1
967853530261356544	245890612	1
967853530261356544	249122306	5
967853530261356544	252545818	1
967853530261356544	253085384	1
967853530261356544	257332880	15
967853530261356544	260016002	3
967853530261356544	265606103	1
967853530261356544	271394153	1
967853530261356544	289984929	1
967853530261356544	302637617	1
967853530261356544	344164977	1
967853530261356544	345687542	1
967853530261356544	363647672	1
967853530261356544	455697160	1
967853530261356544	497825722	1
967853530261356544	1057992745	5
967853530261356544	1104039420	1
967853530261356544	1241396419	1
967853530261356544	1369167613	1
967853530261356544	2201623465	3
967853530261356544	2216589010	1
967853530261356544	2223841798	6
967853530261356544	2455544106	1
967853530261356544	2918264128	1
967853530261356544	2922960394	1
967853530261356544	3005797563	1
967853530261356544	3014465871	1
967853530261356544	3018165370	5
967853530261356544	3152296384	1
967853530261356544	3245455319	1
967853530261356544	3359284941	1
967853530261356544	3439292716	4
967853530261356544	4003466841	1
967853530261356544	4032209655	1
967853530261356544	793316702327021568	3
967853530261356544	816012009225547776	1
967853530261356544	838460211367129089	5
967853530261356544	875046468670894084	1
967853530261356544	879801541443674113	2
967853530261356544	898509354630041600	1
967853530261356544	917409032167706629	2
967853530261356544	918490448632664064	4
967853530261356544	998559402394341377	1
967853530261356544	1022229783323795456	8
967853530261356544	1075919809626497026	1
967853530261356544	1098327286917591040	10
967853530261356544	1105481116880912384	1
967853530261356544	1109573601995440129	1
967853530261356544	1115297214325194755	1
967853530261356544	1131135343712002048	1
967853530261356544	1217910373396963329	1
967853530261356544	1235103490189352960	1
967853530261356544	1239576255340720133	2
967853530261356544	1239579164207874050	1
967853530261356544	1239959672800641029	1
967853530261356544	1243891036138676229	5
967853530261356544	1248659540515655680	1
967853530261356544	1249255108967387138	1
967853530261356544	1292011665148518407	1
967853530261356544	1327582927866228736	1
41583102	41583102	16
41583102	45581271	5
41583102	137761052	4
41583102	3543404475	4
942016778661761024	7737132	1
942016778661761024	8330472	1
942016778661761024	10602012	1
942016778661761024	11611502	1
942016778661761024	11946772	1
942016778661761024	13346352	2
942016778661761024	13777542	1
942016778661761024	14436317	1
942016778661761024	17676713	1
942016778661761024	19002571	2
942016778661761024	32937695	12
942016778661761024	40652687	1
942016778661761024	43877830	2
942016778661761024	49449999	3
942016778661761024	64019370	1
942016778661761024	85436344	1
942016778661761024	91560739	3
942016778661761024	94324983	1
942016778661761024	106596718	1
942016778661761024	106998959	2
942016778661761024	107235284	2
942016778661761024	110946158	1
942016778661761024	118099391	1
942016778661761024	121399124	1
942016778661761024	146004695	1
942016778661761024	151085945	1
942016778661761024	154202270	1
942016778661761024	154229481	1
942016778661761024	165724114	1
942016778661761024	169436054	1
942016778661761024	176361095	4
942016778661761024	184186065	1
942016778661761024	190415145	1
942016778661761024	198524760	1
942016778661761024	209783680	1
942016778661761024	214682126	1
942016778661761024	221069590	1
942016778661761024	224578429	1
942016778661761024	234868729	1
942016778661761024	245818093	1
942016778661761024	248264581	1
942016778661761024	250801453	1
942016778661761024	254230849	2
942016778661761024	257092082	1
942016778661761024	260238799	1
942016778661761024	265522919	1
942016778661761024	274929169	1
942016778661761024	287869490	1
942016778661761024	290812583	1
942016778661761024	299017781	1
942016778661761024	302228107	2
942016778661761024	305839468	1
942016778661761024	309189123	3
942016778661761024	312963709	1
942016778661761024	343507680	1
942016778661761024	364882229	1
942016778661761024	409892360	3
942016778661761024	414931221	1
942016778661761024	420352280	1
942016778661761024	430143253	1
942016778661761024	431859434	1
942016778661761024	459747567	1
942016778661761024	524589593	1
942016778661761024	524609020	1
942016778661761024	535153760	3
942016778661761024	549453509	2
942016778661761024	729422582	1
942016778661761024	740637702	1
942016778661761024	805213699	1
942016778661761024	928098290	1
942016778661761024	1041915498	2
942016778661761024	1218179761	1
942016778661761024	1281187602	2
942016778661761024	1674006864	1
942016778661761024	1864247245	2
942016778661761024	1883347922	1
942016778661761024	1884163777	4
942016778661761024	1912129124	1
942016778661761024	2149753153	1
942016778661761024	2408620209	1
942016778661761024	2456213226	3
942016778661761024	2786987859	1
942016778661761024	2804510561	1
942016778661761024	2830130933	4
942016778661761024	2844907052	1
942016778661761024	2913936040	1
942016778661761024	2971500291	1
942016778661761024	3288256781	2
942016778661761024	3395436645	3
942016778661761024	3707910855	1
942016778661761024	3825409875	1
942016778661761024	4077409954	1
942016778661761024	4186911203	3
942016778661761024	4190053767	1
942016778661761024	4703390322	4
942016778661761024	4813170027	3
942016778661761024	704634582394654720	9
942016778661761024	705378392565227520	1
942016778661761024	736590166484221952	2
942016778661761024	748256028786032640	2
942016778661761024	827105775759790080	1
942016778661761024	830540439824584705	1
942016778661761024	868034656477868032	1
942016778661761024	895651870374604801	1
942016778661761024	899643081594736640	1
942016778661761024	907131198039842816	6
942016778661761024	908021399889039360	1
942016778661761024	908338443327082496	1
942016778661761024	908391817430925312	2
942016778661761024	916153071620755457	1
942016778661761024	919284775491457036	1
942016778661761024	932307931684573186	1
942016778661761024	938825694825631745	1
942016778661761024	998891178803253248	1
942016778661761024	1005417812985368581	1
942016778661761024	1013900362540036098	2
942016778661761024	1036536081527791621	2
942016778661761024	1044559150573858816	1
942016778661761024	1081168493091962880	2
942016778661761024	1086287107608461312	1
942016778661761024	1100400229105393664	1
942016778661761024	1147883778309857280	1
942016778661761024	1189485435455713285	3
942016778661761024	1210572987235262464	1
942016778661761024	1238807376440033281	1
942016778661761024	1314002559498162177	1
827369804	64019370	1
827369804	254230849	3
827369804	256479795	1
827369804	301141732	1
827369804	432706448	1
827369804	854229620	1
827369804	866688120	1
827369804	3106529610	1
827369804	798888390271836160	1
827369804	918529065321148421	1
827369804	1203972807211847680	1
827369804	1298723217276669955	1
868561453	9007962	1
868561453	11990122	2
868561453	13063042	2
868561453	13553912	1
868561453	65145632	1
868561453	68716345	2
868561453	68948533	5
868561453	70643141	1
868561453	71580038	1
868561453	87695840	1
868561453	95883499	1
868561453	107039206	3
868561453	110946158	1
868561453	111860395	1
868561453	117371730	1
868561453	122312865	1
868561453	146004695	1
868561453	152169542	4
868561453	154614482	1
868561453	191166539	1
868561453	194067850	1
868561453	211235025	1
868561453	220145822	1
868561453	236571568	1
868561453	243592572	2
868561453	245941316	1
868561453	247204504	2
868561453	257408471	1
868561453	260451268	1
868561453	275959474	1
868561453	277910679	1
868561453	291256465	1
868561453	298993329	2
868561453	301306806	1
868561453	309936070	1
868561453	319875369	2
868561453	332316444	1
868561453	343933160	1
868561453	351471308	1
868561453	394953378	2
868561453	398174136	1
868561453	406505383	1
868561453	417936444	1
868561453	460196865	1
868561453	463260500	2
868561453	533387106	2
868561453	605751716	2
868561453	620955548	1
868561453	632279542	1
868561453	725781001	1
868561453	931648351	2
868561453	1073658380	1
868561453	1597701205	2
868561453	2150579568	12
868561453	2788115480	1
868561453	2794107508	4
868561453	2899557543	1
868561453	3081616233	3
868561453	3395436645	5
868561453	3434104066	1
868561453	4335400467	1
868561453	4636151236	1
868561453	723253824731881473	1
868561453	800721472738115585	1
868561453	839218476329893889	2
868561453	914491610657968129	1
868561453	919168899807174657	3
868561453	943433582722342912	2
868561453	954412961317212168	1
868561453	964832503663087616	2
868561453	978004256744792064	1
868561453	1018067213675368448	2
868561453	1037968519143600128	1
868561453	1058303911600312321	1
868561453	1073896900368183296	1
868561453	1197933097054035968	1
868561453	1222415794467934208	1
868561453	1280208388782260224	1
868561453	1293216069826613248	1
868561453	1316739534063898624	2
885493034376417281	10624172	1
885493034376417281	10808952	1
885493034376417281	51282807	1
885493034376417281	169862753	1
885493034376417281	241043904	2
885493034376417281	243153735	1
885493034376417281	248894267	1
885493034376417281	249817975	1
885493034376417281	266066285	1
885493034376417281	316370274	1
885493034376417281	438549879	1
885493034376417281	497825722	1
885493034376417281	2218169711	1
885493034376417281	2455508138	1
885493034376417281	2480860421	1
885493034376417281	3511862717	1
885493034376417281	4003466841	1
885493034376417281	849631710274871296	1
885493034376417281	898955487378538501	1
885493034376417281	918490448632664064	1
885493034376417281	922889265503195136	1
885493034376417281	985430223457062913	2
885493034376417281	1063428545689673729	1
885493034376417281	1238153755478102021	1
885493034376417281	1269977675055222786	1
1090596689281454081	13346352	1
1090596689281454081	13553912	2
1090596689281454081	14088938	2
1090596689281454081	32937695	1
1090596689281454081	40652687	1
1090596689281454081	43877830	1
1090596689281454081	69266917	1
1090596689281454081	71828931	1
1090596689281454081	74767526	1
1090596689281454081	90276737	1
1090596689281454081	91119844	1
1090596689281454081	91626422	1
1090596689281454081	110949757	1
1090596689281454081	130475850	1
1090596689281454081	151085945	4
1090596689281454081	162879250	2
1090596689281454081	169234467	1
